Claim Date,Employee Name,Employee ID,Designation,Project Name,Email address,Total Persons,Allowable Amount,Total Bill Amount,List of Persons (as JSON),Seating Location,Bill_Date,Bill_No,Total_Price
22-07-2024 00:00,Mila Palmer,1996,Talent Partner,-,Mila.Palmer@xyz.com,3,1200,1288,"[{""employee_code"": ""1996"", ""name"": ""Mila Palmer""}, {""employee_code"": ""2054"", ""name"": ""Layla Henderson""}, {""employee_code"": ""2014"", ""name"": ""Henry Elliott""}]","Workafella, Chennai",12-07-2024,07_171,1288
24-07-2024 00:00,Vivian Johnson,2029,Senior Data Engineer,o9 -  TMobile Resilinc,Vivian.Johnson@xyz.com,8,3200,3284,"[{""employee_code"": ""2029"", ""name"": ""Vivian Johnson""}, {""employee_code"": ""2042"", ""name"": ""Chloe Ross""}, {""employee_code"": ""2037"", ""name"": ""Mack Lopez""}, {""employee_code"": ""2034"", ""name"": ""Chloe Russell""}, {""employee_code"": ""2051"", ""name"": ""Liana Rodriguez""}, {""employee_code"": ""2045"", ""name"": ""Harrison Duncan""}, {""employee_code"": ""2049"", ""name"": ""Olivia Alexander""}, {""employee_code"": ""2044"", ""name"": ""Jacob Williamson""}]",Chennai,05-07-2024,07_134,3284
15-07-2024 00:00,Mabel Gibson,2008,Software Engineer,greenMath,Mabel.Gibson@xyz.com,11,4400,4450,"[{""employee_code"": ""2008"", ""name"": ""Mabel Gibson""}, {""employee_code"": ""2064"", ""name"": ""Emmett Hall""}, {""employee_code"": ""2052"", ""name"": ""Cameron Gibson""}, {""employee_code"": ""2043"", ""name"": ""Josie Barnes""}, {""employee_code"": ""1970"", ""name"": ""Benjamin Bishop""}, {""employee_code"": ""2048"", ""name"": ""Leo Evans""}, {""employee_code"": ""1932"", ""name"": ""Nia Ross""}, {""employee_code"": ""2037"", ""name"": ""Mack Lopez""}, {""employee_code"": ""2047"", ""name"": ""Mackenzie Mitchell""}, {""employee_code"": ""2046"", ""name"": ""Aubrey Adams""}]","Workafella, Chennai",09-07-2024,07_56,4450
30-07-2024 00:00,Zoe Sullivan,2005,Data Architect,5B,Zoe.Sullivan@xyz.com,4,1600,1513,"[{""employee_code"": ""2005"", ""name"": ""Zoe Sullivan""}, {""employee_code"": ""2061"", ""name"": ""Sebastian Mitchell""}, {""employee_code"": ""2069"", ""name"": ""Layne Duncan""}, {""employee_code"": ""2066"", ""name"": ""Nash Rivera""}]","Bhive, Bangalore",08-07-2024,07_116,1513
19-07-2024 00:00,Felicity Craig,2077,Associate,o9,Felicity.Craig@xyz.com,2,800,787,"[{""employee_code"": ""2077"", ""name"": ""Felicity Craig""}, {""employee_code"": ""2079"", ""name"": ""Macy Hernandez""}]","Workafella, Chennai",15-07-2024,07_136,787
30-07-2024 00:00,Graham Roberts,2024,Software Engineer,edgeCore,Graham.Roberts@xyz.com,6,2400,2457,"[{""employee_code"": ""2024"", ""name"": ""Graham Roberts""}, {""employee_code"": ""1953"", ""name"": ""Finn Bennett""}, {""employee_code"": ""1941"", ""name"": ""Miles Elliott""}, {""employee_code"": ""2060"", ""name"": ""Liam Reed""}, {""employee_code"": ""2072"", ""name"": ""Mia Duncan""}, {""employee_code"": ""2073"", ""name"": ""June Wright""}]",Chennai,10-07-2024,07_101,2457
22-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,10,4000,3973,"[{""employee_code"": ""1957"", ""name"": ""Luca Allen""}, {""employee_code"": ""2024"", ""name"": ""Graham Roberts""}, {""employee_code"": ""2017"", ""name"": ""Miles Martinez""}, {""employee_code"": ""2058"", ""name"": ""Brooke Reed""}, {""employee_code"": ""2022"", ""name"": ""Levi Stewart""}, {""employee_code"": ""1947"", ""name"": ""Reagan Sullivan""}, {""employee_code"": ""1987"", ""name"": ""Sadie Cameron""}, {""employee_code"": ""2002"", ""name"": ""Adam James""}, {""employee_code"": ""1973"", ""name"": ""Charlotte Ross""}, {""employee_code"": ""2096"", ""name"": ""Alvin Johnson""}]","Bhive, Bangalore",11-07-2024,07_138,3973
24-07-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,21,8400,8446,"[{""employee_code"": ""2005"", ""name"": ""Zoe Sullivan""}, {""employee_code"": ""1957"", ""name"": ""Luca Allen""}, {""employee_code"": ""2017"", ""name"": ""Miles Martinez""}, {""employee_code"": ""2057"", ""name"": ""Amos Cameron""}, {""employee_code"": ""2056"", ""name"": ""Hope Garc?""}, {""employee_code"": ""2033"", ""name"": ""Gabriel Allen""}, {""employee_code"": ""2072"", ""name"": ""Mia Duncan""}, {""employee_code"": ""2058"", ""name"": ""Brooke Reed""}, {""employee_code"": ""2061"", ""name"": ""Sebastian Mitchell""}, {""employee_code"": ""2059"", ""name"": ""Amelia Hawkins""}, {""employee_code"": ""2067"", ""name"": ""Ariana Martinez""}, {""employee_code"": ""2073"", ""name"": ""June Wright""}, {""employee_code"": ""2012"", ""name"": ""Eli Harris""}, {""employee_code"": ""1941"", ""name"": ""Miles Elliott""}, {""employee_code"": ""2024"", ""name"": ""Graham Roberts""}, {""employee_code"": ""1987"", ""name"": ""Sadie Cameron""}, {""employee_code"": ""2020"", ""name"": ""Carson Hill""}, {""employee_code"": ""2006"", ""name"": ""Carson Nelson""}]",Bangalore,08-07-2024,07_37,8446
26-07-2024 00:00,Savannah Taylor,1870,Engagement Lead,edgeCore.ai,Savannah.Taylor@xyz.com,1,400,398,"[{""employee_code"": ""1870"", ""name"": ""Savannah Taylor""}]","Workafella, Chennai",09-07-2024,07_144,398
17-07-2024 00:00,Savannah Taylor,1870,Engagement Lead,edgeCore.ai,Savannah.Taylor@xyz.com,1,400,350,"[{""employee_code"": ""1870"", ""name"": ""Savannah Taylor""}]","Workafella, Chennai",04-07-2024,07_144,350
24-07-2024 00:00,Graham Roberts,2024,Software Engineer,edgeCore,Graham.Roberts@xyz.com,15,6000,5932,"[{""employee_code"": ""2024"", ""name"": ""Graham Roberts""}, {""employee_code"": ""2056"", ""name"": ""Hope Garc?""}, {""employee_code"": ""1941"", ""name"": ""Miles Elliott""}, {""employee_code"": ""1957"", ""name"": ""Luca Allen""}, {""employee_code"": ""2072"", ""name"": ""Mia Duncan""}, {""employee_code"": ""2073"", ""name"": ""June Wright""}, {""employee_code"": ""2058"", ""name"": ""Brooke Reed""}, {""employee_code"": ""2005"", ""name"": ""Zoe Sullivan""}, {""employee_code"": ""2017"", ""name"": ""Miles Martinez""}, {""employee_code"": ""2012"", ""name"": ""Eli Harris""}, {""employee_code"": ""1962"", ""name"": ""Eden Chang""}, {""employee_code"": ""1947"", ""name"": ""Reagan Sullivan""}, {""employee_code"": ""2002"", ""name"": ""Adam James""}, {""employee_code"": ""2033"", ""name"": ""Gabriel Allen""}, {""employee_code"": ""2001"", ""name"": ""David Baker""}]",Chennai,19-07-2024,07_112,5932
16-07-2024 00:00,Savannah Taylor,1870,Engagement Lead,edgeCore.ai,Savannah.Taylor@xyz.com,1,400,386,"[{""employee_code"": ""1870"", ""name"": ""Savannah Taylor""}]","Workafella, Chennai",04-07-2024,07_144,386
28-07-2024 00:00,Alexander Cole,0,INTERN,,Alexander.Cole@xyz.com,1,400,391,,,19-07-2024,07_121,391
28-07-2024 00:00,Alexander Cole,0,INTERN,,Alexander.Cole@xyz.com,1,400,391,,,19-07-2024,07_121,391
28-07-2024 00:00,Alexander Cole,0,INTERN,,Alexander.Cole@xyz.com,1,400,391,,,19-07-2024,07_121,391
28-07-2024 00:00,Alexander Cole,0,INTERN,,Alexander.Cole@xyz.com,1,400,391,,,19-07-2024,07_121,391
19-07-2024 00:00,Natalie Duncan,2032,Data Scientist,o9 - WestRock,Natalie.Duncan@xyz.com,1,400,365,"[{""employee_code"": ""2032"", ""name"": ""Natalie Duncan""}]",Remote,10-07-2024,07_130,365
28-07-2024 00:00,Henry Elliott,2014,Talent Partner,Human resources,Henry.Elliott@xyz.com,3,1200,1254,"[{""employee_code"": ""2014"", ""name"": ""Henry Elliott""}, {""employee_code"": ""1996"", ""name"": ""Mila Palmer""}, {""employee_code"": ""2054"", ""name"": ""Layla Henderson""}]","Workafella, Chennai",15-07-2024,07_146,1254
22-07-2024 00:00,Savannah Taylor,1870,Senior Data Scientist,edgeCore.ai,Savannah.Taylor@xyz.com,2,800,710,"[{""employee_code"": ""1870"", ""name"": ""Savannah Taylor""}, {""employee_code"": ""2019"", ""name"": ""Emery Reed""}]","Workafella, Chennai",11-07-2024,07_3,710
23-07-2024 00:00,Alexander Cole,0,INTERN,,Alexander.Cole@xyz.com,1,400,300,,,09-07-2024,07_121,300
23-07-2024 00:00,Alexander Cole,0,INTERN,,Alexander.Cole@xyz.com,1,400,300,,,09-07-2024,07_121,300
23-07-2024 00:00,Alexander Cole,0,INTERN,,Alexander.Cole@xyz.com,1,400,300,,,09-07-2024,07_121,300
23-07-2024 00:00,Alexander Cole,0,INTERN,,Alexander.Cole@xyz.com,1,400,300,,,09-07-2024,07_121,300
15-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,5,2000,2093,"[{""employee_code"": ""1935"", ""name"": ""Tobin Green""}, {""employee_code"": ""2053"", ""name"": ""Vivian Mitchell""}, {""employee_code"": ""1924"", ""name"": ""Eden Jackson""}, {""employee_code"": NaN, ""name"": ""Autumn Hughes""}, {""employee_code"": ""D777"", ""name"": ""Jonah Baker""}, {""employee_code"": NaN, ""name"": ""Jack Bran""}, {""employee_code"": NaN, ""name"": ""Hanna Jo""}, {""employee_code"": NaN, ""name"": ""Kib Jim""}, {""employee_code"": NaN, ""name"": ""Alice Johnson""}, {""employee_code"": NaN, ""name"": ""Olivia Wright""}, {""employee_code"": NaN, ""name"": ""Peter Scott""}, {""employee_code"": NaN, ""name"": ""Quinn Adams""}, {""employee_code"": NaN, ""name"": ""Rachel Nelson""}, {""employee_code"": NaN, ""name"": ""Samuel Baker""}, {""employee_code"": NaN, ""name"": ""Taylor Carter""}, {""employee_code"": NaN, ""name"": ""Victor Perez""}, {""employee_code"": NaN, ""name"": ""Wendy Roberts""}, {""employee_code"": ""Consultant"", ""name"": ""Xavier Turner""}, {""employee_code"": NaN, ""name"": ""Leah Powell""}, {""employee_code"": NaN, ""name"": ""Naomi Patterson""}, {""employee_code"": NaN, ""name"": ""Paige Flores""}, {""employee_code"": NaN, ""name"": ""Ging John""}, {""employee_code"": NaN, ""name"": ""Autumn Hughes""}, {""employee_code"": ""D777"", ""name"": ""Jonah Baker""}, {""employee_code"": NaN, ""name"": ""Jack Bran""}, {""employee_code"": NaN, ""name"": ""Hanna Jo""}, {""employee_code"": NaN, ""name"": ""Kib Jim""}, {""employee_code"": NaN, ""name"": ""Alice Johnson""}, {""employee_code"": NaN, ""name"": ""Olivia Wright""}, {""employee_code"": NaN, ""name"": ""Peter Scott""}, {""employee_code"": NaN, ""name"": ""Quinn Adams""}, {""employee_code"": NaN, ""name"": ""Rachel Nelson""}, {""employee_code"": NaN, ""name"": ""Samuel Baker""}, {""employee_code"": NaN, ""name"": ""Taylor Carter""}, {""employee_code"": NaN, ""name"": ""Victor Perez""}, {""employee_code"": NaN, ""name"": ""Wendy Roberts""}, {""employee_code"": ""Consultant"", ""name"": ""Xavier Turner""}, {""employee_code"": NaN, ""name"": ""Leah Powell""}, {""employee_code"": NaN, ""name"": ""Naomi Patterson""}, {""employee_code"": NaN, ""name"": ""Paige Flores""}, {""employee_code"": NaN, ""name"": ""Ging John""}]","Workafella, Chennai",03-07-2024,07_11,2093
20-07-2024 00:00,Mabel Gibson,2008,Software Engineer,greenMath,Mabel.Gibson@xyz.com,4,1600,1571,"[{""employee_code"": ""2008"", ""name"": ""Mabel Gibson""}, {""employee_code"": ""2064"", ""name"": ""Emmett Hall""}, {""employee_code"": ""2044"", ""name"": ""Jacob Williamson""}, {""employee_code"": ""2051"", ""name"": ""Liana Rodriguez""}]","Workafella, Chennai",06-07-2024,07_55,1571
11-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,8,3200,3211,"[{""employee_code"": ""1957"", ""name"": ""Luca Allen""}, {""employee_code"": ""2005"", ""name"": ""Zoe Sullivan""}, {""employee_code"": ""2002"", ""name"": ""Adam James""}, {""employee_code"": ""2012"", ""name"": ""Eli Harris""}, {""employee_code"": ""1947"", ""name"": ""Reagan Sullivan""}, {""employee_code"": ""2022"", ""name"": ""Levi Stewart""}, {""employee_code"": ""1962"", ""name"": ""Eden Chang""}, {""employee_code"": ""2001"", ""name"": ""David Baker""}, {""employee_code"": ""1973"", ""name"": ""Charlotte Ross""}]","Bhive, Bangalore",08-07-2024,07_165,3211
27-07-2024 00:00,Autumn Walker,2018,Data Scientist,5B,Autumn.Walker@xyz.com,1,400,422,"[{""employee_code"": ""2018"", ""name"": ""Autumn Walker""}]","Bhive, Bangalore",18-07-2024,07_97,422
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,"[{""employee_code"": NaN, ""name"": ""Autumn Hughes""}, {""employee_code"": ""D777"", ""name"": ""Jonah Baker""}, {""employee_code"": NaN, ""name"": ""Jack Bran""}, {""employee_code"": NaN, ""name"": ""Hanna Jo""}, {""employee_code"": NaN, ""name"": ""Kib Jim""}, {""employee_code"": NaN, ""name"": ""Alice Johnson""}, {""employee_code"": NaN, ""name"": ""Olivia Wright""}, {""employee_code"": NaN, ""name"": ""Peter Scott""}, {""employee_code"": NaN, ""name"": ""Quinn Adams""}, {""employee_code"": NaN, ""name"": ""Rachel Nelson""}, {""employee_code"": NaN, ""name"": ""Samuel Baker""}, {""employee_code"": NaN, ""name"": ""Taylor Carter""}, {""employee_code"": NaN, ""name"": ""Victor Perez""}, {""employee_code"": NaN, ""name"": ""Wendy Roberts""}, {""employee_code"": ""Consultant"", ""name"": ""Xavier Turner""}, {""employee_code"": NaN, ""name"": ""Leah Powell""}, {""employee_code"": NaN, ""name"": ""Naomi Patterson""}, {""employee_code"": NaN, ""name"": ""Paige Flores""}, {""employee_code"": NaN, ""name"": ""Ging John""}]",,02-07-2024,07_46,384
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,"[{""employee_code"": NaN, ""name"": ""Autumn Hughes""}, {""employee_code"": ""D777"", ""name"": ""Jonah Baker""}, {""employee_code"": NaN, ""name"": ""Jack Bran""}, {""employee_code"": NaN, ""name"": ""Hanna Jo""}, {""employee_code"": NaN, ""name"": ""Kib Jim""}, {""employee_code"": NaN, ""name"": ""Alice Johnson""}, {""employee_code"": NaN, ""name"": ""Olivia Wright""}, {""employee_code"": NaN, ""name"": ""Peter Scott""}, {""employee_code"": NaN, ""name"": ""Quinn Adams""}, {""employee_code"": NaN, ""name"": ""Rachel Nelson""}, {""employee_code"": NaN, ""name"": ""Samuel Baker""}, {""employee_code"": NaN, ""name"": ""Taylor Carter""}, {""employee_code"": NaN, ""name"": ""Victor Perez""}, {""employee_code"": NaN, ""name"": ""Wendy Roberts""}, {""employee_code"": ""Consultant"", ""name"": ""Xavier Turner""}, {""employee_code"": NaN, ""name"": ""Leah Powell""}, {""employee_code"": NaN, ""name"": ""Naomi Patterson""}, {""employee_code"": NaN, ""name"": ""Paige Flores""}, {""employee_code"": NaN, ""name"": ""Ging John""}]",,02-07-2024,07_46,384
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,"[{""employee_code"": NaN, ""name"": ""Autumn Hughes""}, {""employee_code"": ""D777"", ""name"": ""Jonah Baker""}, {""employee_code"": NaN, ""name"": ""Jack Bran""}, {""employee_code"": NaN, ""name"": ""Hanna Jo""}, {""employee_code"": NaN, ""name"": ""Kib Jim""}, {""employee_code"": NaN, ""name"": ""Alice Johnson""}, {""employee_code"": NaN, ""name"": ""Olivia Wright""}, {""employee_code"": NaN, ""name"": ""Peter Scott""}, {""employee_code"": NaN, ""name"": ""Quinn Adams""}, {""employee_code"": NaN, ""name"": ""Rachel Nelson""}, {""employee_code"": NaN, ""name"": ""Samuel Baker""}, {""employee_code"": NaN, ""name"": ""Taylor Carter""}, {""employee_code"": NaN, ""name"": ""Victor Perez""}, {""employee_code"": NaN, ""name"": ""Wendy Roberts""}, {""employee_code"": ""Consultant"", ""name"": ""Xavier Turner""}, {""employee_code"": NaN, ""name"": ""Leah Powell""}, {""employee_code"": NaN, ""name"": ""Naomi Patterson""}, {""employee_code"": NaN, ""name"": ""Paige Flores""}, {""employee_code"": NaN, ""name"": ""Ging John""}]",,02-07-2024,07_46,384
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,"[{""employee_code"": NaN, ""name"": ""Autumn Hughes""}, {""employee_code"": ""D777"", ""name"": ""Jonah Baker""}, {""employee_code"": NaN, ""name"": ""Jack Bran""}, {""employee_code"": NaN, ""name"": ""Hanna Jo""}, {""employee_code"": NaN, ""name"": ""Kib Jim""}, {""employee_code"": NaN, ""name"": ""Alice Johnson""}, {""employee_code"": NaN, ""name"": ""Olivia Wright""}, {""employee_code"": NaN, ""name"": ""Peter Scott""}, {""employee_code"": NaN, ""name"": ""Quinn Adams""}, {""employee_code"": NaN, ""name"": ""Rachel Nelson""}, {""employee_code"": NaN, ""name"": ""Samuel Baker""}, {""employee_code"": NaN, ""name"": ""Taylor Carter""}, {""employee_code"": NaN, ""name"": ""Victor Perez""}, {""employee_code"": NaN, ""name"": ""Wendy Roberts""}, {""employee_code"": ""Consultant"", ""name"": ""Xavier Turner""}, {""employee_code"": NaN, ""name"": ""Leah Powell""}, {""employee_code"": NaN, ""name"": ""Naomi Patterson""}, {""employee_code"": NaN, ""name"": ""Paige Flores""}, {""employee_code"": NaN, ""name"": ""Ging John""}]",,02-07-2024,07_46,384
06-07-2024 00:00,Maddox Perez,2011,Associate ,LTV - Tripadvisor,Maddox.Perez@xyz.com,8,3200,3284,"[{""employee_code"": ""2011"", ""name"": ""Maddox Perez""}, {""employee_code"": ""2003"", ""name"": ""Milo Clark""}, {""employee_code"": ""2010"", ""name"": ""Aubrey Thomas""}, {""employee_code"": ""2049"", ""name"": ""Olivia Alexander""}, {""employee_code"": ""2045"", ""name"": ""Harrison Duncan""}, {""employee_code"": ""2034"", ""name"": ""Chloe Russell""}, {""employee_code"": ""2055"", ""name"": ""Brooke Mitchell""}, {""employee_code"": ""2042"", ""name"": ""Chloe Ross""}]","Workafella, Chennai",01-07-2024,07_7,3284
22-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4300,"[{""employee_code"": ""1957"", ""name"": ""Luca Allen""}, {""employee_code"": ""2024"", ""name"": ""Graham Roberts""}, {""employee_code"": ""2017"", ""name"": ""Miles Martinez""}, {""employee_code"": ""2058"", ""name"": ""Brooke Reed""}, {""employee_code"": ""2022"", ""name"": ""Levi Stewart""}, {""employee_code"": ""1947"", ""name"": ""Reagan Sullivan""}, {""employee_code"": ""1987"", ""name"": ""Sadie Cameron""}, {""employee_code"": ""2002"", ""name"": ""Adam James""}, {""employee_code"": ""1973"", ""name"": ""Charlotte Ross""}, {""employee_code"": ""2096"", ""name"": ""Alvin Johnson""}]","Bhive, Bangalore",02-07-2024,07_138,4300
06-07-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,762,"[{""employee_code"": NaN, ""name"": NaN}, {""employee_code"": NaN, ""name"": NaN}]",,05-07-2024,07_31,762
06-07-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,762,"[{""employee_code"": NaN, ""name"": NaN}, {""employee_code"": NaN, ""name"": NaN}]",,05-07-2024,07_31,762
06-07-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,762,"[{""employee_code"": NaN, ""name"": NaN}, {""employee_code"": NaN, ""name"": NaN}]",,05-07-2024,07_31,762
06-07-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,762,"[{""employee_code"": NaN, ""name"": NaN}, {""employee_code"": NaN, ""name"": NaN}]",,05-07-2024,07_31,762
28-07-2024 00:00,Henry Elliott,2014,Talent Partner,Human resources,Henry.Elliott@xyz.com,2,800,800,"[{""employee_code"": ""2014"", ""name"": ""Henry Elliott""}, {""employee_code"": ""1996"", ""name"": ""Mila Palmer""}]","Workafella, Chennai",20-07-2024,07_17,800
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,"[{""employee_code"": NaN, ""name"": ""Autumn Hughes""}, {""employee_code"": ""D777"", ""name"": ""Jonah Baker""}, {""employee_code"": NaN, ""name"": ""Jack Bran""}, {""employee_code"": NaN, ""name"": ""Hanna Jo""}, {""employee_code"": NaN, ""name"": ""Kib Jim""}, {""employee_code"": NaN, ""name"": ""Alice Johnson""}, {""employee_code"": NaN, ""name"": ""Olivia Wright""}, {""employee_code"": NaN, ""name"": ""Peter Scott""}, {""employee_code"": NaN, ""name"": ""Quinn Adams""}, {""employee_code"": NaN, ""name"": ""Rachel Nelson""}, {""employee_code"": NaN, ""name"": ""Samuel Baker""}, {""employee_code"": NaN, ""name"": ""Taylor Carter""}, {""employee_code"": NaN, ""name"": ""Victor Perez""}, {""employee_code"": NaN, ""name"": ""Wendy Roberts""}, {""employee_code"": ""Consultant"", ""name"": ""Xavier Turner""}, {""employee_code"": NaN, ""name"": ""Leah Powell""}, {""employee_code"": NaN, ""name"": ""Naomi Patterson""}, {""employee_code"": NaN, ""name"": ""Paige Flores""}, {""employee_code"": NaN, ""name"": ""Ging John""}]","Workafella, Chennai",04-07-2024,07_126,348
28-07-2024 00:00,Savannah Taylor,1870,Senior Data Scientist,edgeCore.ai,Savannah.Taylor@xyz.com,5,2000,2080,"[{""employee_code"": ""1870"", ""name"": ""Savannah Taylor""}, {""employee_code"": ""2019"", ""name"": ""Emery Reed""}, {""employee_code"": NaN, ""name"": NaN}, {""employee_code"": NaN, ""name"": NaN}, {""employee_code"": ""2065"", ""name"": ""Kaitlyn Long""}, {""employee_code"": ""2068"", ""name"": ""Nia Thomas""}]","Workafella, Chennai",11-07-2024,07_2,2080
16-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4345,"[{""employee_code"": ""1957"", ""name"": ""Luca Allen""}, {""employee_code"": ""2024"", ""name"": ""Graham Roberts""}, {""employee_code"": ""2017"", ""name"": ""Miles Martinez""}, {""employee_code"": ""2058"", ""name"": ""Brooke Reed""}, {""employee_code"": ""2022"", ""name"": ""Levi Stewart""}, {""employee_code"": ""1947"", ""name"": ""Reagan Sullivan""}, {""employee_code"": ""1987"", ""name"": ""Sadie Cameron""}, {""employee_code"": ""2002"", ""name"": ""Adam James""}, {""employee_code"": ""1973"", ""name"": ""Charlotte Ross""}, {""employee_code"": ""2096"", ""name"": ""Alvin Johnson""}]","Bhive, Bangalore",09-07-2024,07_138,4345
15-07-2024 00:00,Jonah Hughes,2089,Data Scientist,o9,Jonah.Hughes@xyz.com,1,400,368,"[{""employee_code"": ""2089"", ""name"": ""Jonah Hughes""}]","Workafella, Chennai",11-07-2024,07_159,368
16-07-2024 00:00,Aiden Harrington,2023,Data Scientist,Verite,Aiden.Harrington@xyz.com,1,400,357,"[{""employee_code"": ""2023"", ""name"": ""Aiden Harrington""}]",Chennai,02-07-2024,07_104,357
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,"[{""employee_code"": ""1935"", ""name"": ""Tobin Green""}, {""employee_code"": ""2053"", ""name"": ""Vivian Mitchell""}, {""employee_code"": ""2062"", ""name"": ""Leo Freeman""}, {""employee_code"": ""2068"", ""name"": ""Nia Thomas""}, {""employee_code"": NaN, ""name"": ""Autumn Hughes""}, {""employee_code"": ""D777"", ""name"": ""Jonah Baker""}, {""employee_code"": NaN, ""name"": ""Jack Bran""}, {""employee_code"": NaN, ""name"": ""Hanna Jo""}, {""employee_code"": NaN, ""name"": ""Kib Jim""}, {""employee_code"": NaN, ""name"": ""Alice Johnson""}, {""employee_code"": NaN, ""name"": ""Olivia Wright""}, {""employee_code"": NaN, ""name"": ""Peter Scott""}, {""employee_code"": NaN, ""name"": ""Quinn Adams""}, {""employee_code"": NaN, ""name"": ""Rachel Nelson""}, {""employee_code"": NaN, ""name"": ""Samuel Baker""}, {""employee_code"": NaN, ""name"": ""Taylor Carter""}, {""employee_code"": NaN, ""name"": ""Victor Perez""}, {""employee_code"": NaN, ""name"": ""Wendy Roberts""}, {""employee_code"": ""Consultant"", ""name"": ""Xavier Turner""}, {""employee_code"": NaN, ""name"": ""Leah Powell""}, {""employee_code"": NaN, ""name"": ""Naomi Patterson""}, {""employee_code"": NaN, ""name"": ""Paige Flores""}, {""employee_code"": NaN, ""name"": ""Ging John""}, {""employee_code"": NaN, ""name"": ""Autumn Hughes""}, {""employee_code"": ""D777"", ""name"": ""Jonah Baker""}, {""employee_code"": NaN, ""name"": ""Jack Bran""}, {""employee_code"": NaN, ""name"": ""Hanna Jo""}, {""employee_code"": NaN, ""name"": ""Kib Jim""}, {""employee_code"": NaN, ""name"": ""Alice Johnson""}, {""employee_code"": NaN, ""name"": ""Olivia Wright""}, {""employee_code"": NaN, ""name"": ""Peter Scott""}, {""employee_code"": NaN, ""name"": ""Quinn Adams""}, {""employee_code"": NaN, ""name"": ""Rachel Nelson""}, {""employee_code"": NaN, ""name"": ""Samuel Baker""}, {""employee_code"": NaN, ""name"": ""Taylor Carter""}, {""employee_code"": NaN, ""name"": ""Victor Perez""}, {""employee_code"": NaN, ""name"": ""Wendy Roberts""}, {""employee_code"": ""Consultant"", ""name"": ""Xavier Turner""}, {""employee_code"": NaN, ""name"": ""Leah Powell""}, {""employee_code"": NaN, ""name"": ""Naomi Patterson""}, {""employee_code"": NaN, ""name"": ""Paige Flores""}, {""employee_code"": NaN, ""name"": ""Ging John""}, {""employee_code"": NaN, ""name"": ""Autumn Hughes""}, {""employee_code"": ""D777"", ""name"": ""Jonah Baker""}, {""employee_code"": NaN, ""name"": ""Jack Bran""}, {""employee_code"": NaN, ""name"": ""Hanna Jo""}, {""employee_code"": NaN, ""name"": ""Kib Jim""}, {""employee_code"": NaN, ""name"": ""Alice Johnson""}, {""employee_code"": NaN, ""name"": ""Olivia Wright""}, {""employee_code"": NaN, ""name"": ""Peter Scott""}, {""employee_code"": NaN, ""name"": ""Quinn Adams""}, {""employee_code"": NaN, ""name"": ""Rachel Nelson""}, {""employee_code"": NaN, ""name"": ""Samuel Baker""}, {""employee_code"": NaN, ""name"": ""Taylor Carter""}, {""employee_code"": NaN, ""name"": ""Victor Perez""}, {""employee_code"": NaN, ""name"": ""Wendy Roberts""}, {""employee_code"": ""Consultant"", ""name"": ""Xavier Turner""}, {""employee_code"": NaN, ""name"": ""Leah Powell""}, {""employee_code"": NaN, ""name"": ""Naomi Patterson""}, {""employee_code"": NaN, ""name"": ""Paige Flores""}, {""employee_code"": NaN, ""name"": ""Ging John""}, {""employee_code"": ""2046"", ""name"": ""Aubrey Adams""}, {""employee_code"": ""1970"", ""name"": ""Benjamin Bishop""}, {""employee_code"": ""2008"", ""name"": ""Mabel Gibson""}, {""employee_code"": ""2064"", ""name"": ""Emmett Hall""}]","Workafella, Chennai",04-07-2024,07_12,4835
