Claim Date,Employee Name,Employee ID,Designation,Project Name,Email address,Total Persons,Allowable Amount,Total Bill Amount,Seating Location,Bill_Date,Bill_No,Total_Price,employee_code,name
11-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,8,3200,3211,Bangalore,2024-07-08,07_165,3211,2002,Adam James
11-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,8,3200,3211,Bangalore,2024-07-08,07_165,3211,2012,Eli Harris
11-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,8,3200,3211,Bangalore,2024-07-08,07_165,3211,1947,Reagan Sullivan
11-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,8,3200,3211,Bangalore,2024-07-08,07_165,3211,2022,Levi Stewart
11-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,8,3200,3211,Bangalore,2024-07-08,07_165,3211,1962,Eden Chang
11-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,8,3200,3211,Bangalore,2024-07-08,07_165,3211,2001,David Baker
11-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,8,3200,3211,Bangalore,2024-07-08,07_165,3211,1973,Charlotte Ross
27-07-2024 00:00,Autumn Walker,2018,Data Scientist,5B,Autumn.Walker@xyz.com,1,400,422,Bangalore,2024-07-18,07_97,422,2018,Autumn Walker
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Autumn Hughes
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,D777,Jonah Baker
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Jack Bran
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Hanna Jo
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Kib Jim
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Alice Johnson
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Olivia Wright
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Peter Scott
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Quinn Adams
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Rachel Nelson
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Samuel Baker
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Taylor Carter
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Victor Perez
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Wendy Roberts
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,Consultant,Xavier Turner
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Leah Powell
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Naomi Patterson
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Paige Flores
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Ging John
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Autumn Hughes
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,D777,Jonah Baker
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Jack Bran
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Hanna Jo
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Kib Jim
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Alice Johnson
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Olivia Wright
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Peter Scott
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Quinn Adams
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Rachel Nelson
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Samuel Baker
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Taylor Carter
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Victor Perez
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Wendy Roberts
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,Consultant,Xavier Turner
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Leah Powell
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Naomi Patterson
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Paige Flores
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Ging John
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Autumn Hughes
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,D777,Jonah Baker
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Jack Bran
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Hanna Jo
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Kib Jim
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Alice Johnson
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Olivia Wright
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Peter Scott
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Quinn Adams
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Rachel Nelson
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Samuel Baker
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Taylor Carter
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Victor Perez
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Wendy Roberts
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,Consultant,Xavier Turner
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Leah Powell
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Naomi Patterson
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Paige Flores
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Ging John
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Autumn Hughes
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,D777,Jonah Baker
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Jack Bran
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Hanna Jo
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Kib Jim
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Alice Johnson
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Olivia Wright
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Peter Scott
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Quinn Adams
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Rachel Nelson
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Samuel Baker
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Taylor Carter
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Victor Perez
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Wendy Roberts
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,Consultant,Xavier Turner
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Leah Powell
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Naomi Patterson
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Paige Flores
08-07-2024 00:00,Felicity Taylor,0,INTERN,,Felicity.Taylor@xyz.com,1,400,384,,2024-07-02,07_46,384,,Ging John
06-07-2024 00:00,Maddox Perez,2011,Associate ,LTV - Tripadvisor,Maddox.Perez@xyz.com,8,3200,3284,Chennai,2024-07-01,07_7,3284,2011,Maddox Perez
06-07-2024 00:00,Maddox Perez,2011,Associate ,LTV - Tripadvisor,Maddox.Perez@xyz.com,8,3200,3284,Chennai,2024-07-01,07_7,3284,2003,Milo Clark
06-07-2024 00:00,Maddox Perez,2011,Associate ,LTV - Tripadvisor,Maddox.Perez@xyz.com,8,3200,3284,Chennai,2024-07-01,07_7,3284,2010,Aubrey Thomas
06-07-2024 00:00,Maddox Perez,2011,Associate ,LTV - Tripadvisor,Maddox.Perez@xyz.com,8,3200,3284,Chennai,2024-07-01,07_7,3284,2049,Olivia Alexander
06-07-2024 00:00,Maddox Perez,2011,Associate ,LTV - Tripadvisor,Maddox.Perez@xyz.com,8,3200,3284,Chennai,2024-07-01,07_7,3284,2045,Harrison Duncan
06-07-2024 00:00,Maddox Perez,2011,Associate ,LTV - Tripadvisor,Maddox.Perez@xyz.com,8,3200,3284,Chennai,2024-07-01,07_7,3284,2034,Chloe Russell
06-07-2024 00:00,Maddox Perez,2011,Associate ,LTV - Tripadvisor,Maddox.Perez@xyz.com,8,3200,3284,Chennai,2024-07-01,07_7,3284,2055,Brooke Mitchell
06-07-2024 00:00,Maddox Perez,2011,Associate ,LTV - Tripadvisor,Maddox.Perez@xyz.com,8,3200,3284,Chennai,2024-07-01,07_7,3284,2042,Chloe Ross
22-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4300,Bangalore,2024-07-02,07_138,4300,1957,Luca Allen
22-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4300,Bangalore,2024-07-02,07_138,4300,2024,Graham Roberts
22-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4300,Bangalore,2024-07-02,07_138,4300,2017,Miles Martinez
22-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4300,Bangalore,2024-07-02,07_138,4300,2058,Brooke Reed
22-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4300,Bangalore,2024-07-02,07_138,4300,2022,Levi Stewart
22-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4300,Bangalore,2024-07-02,07_138,4300,1947,Reagan Sullivan
22-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4300,Bangalore,2024-07-02,07_138,4300,1987,Sadie Cameron
22-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4300,Bangalore,2024-07-02,07_138,4300,2002,Adam James
22-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4300,Bangalore,2024-07-02,07_138,4300,1973,Charlotte Ross
22-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4300,Bangalore,2024-07-02,07_138,4300,2096,Alvin Johnson
06-07-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,762,,2024-07-05,07_31,762,,
06-07-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,762,,2024-07-05,07_31,762,,
06-07-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,762,,2024-07-05,07_31,762,,
06-07-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,762,,2024-07-05,07_31,762,,
06-07-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,762,,2024-07-05,07_31,762,,
06-07-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,762,,2024-07-05,07_31,762,,
06-07-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,762,,2024-07-05,07_31,762,,
06-07-2024 00:00,Miles Lynch,0,Intern,Traning,Miles.Lynch@xyz.com,2,800,762,,2024-07-05,07_31,762,,
28-07-2024 00:00,Henry Elliott,2014,Talent Partner,Human resources,Henry.Elliott@xyz.com,2,800,800,Chennai,2024-07-20,07_17,800,2014,Henry Elliott
28-07-2024 00:00,Henry Elliott,2014,Talent Partner,Human resources,Henry.Elliott@xyz.com,2,800,800,Chennai,2024-07-20,07_17,800,1996,Mila Palmer
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,Chennai,2024-07-04,07_126,348,,Autumn Hughes
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,Chennai,2024-07-04,07_126,348,D777,Jonah Baker
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,Chennai,2024-07-04,07_126,348,,Jack Bran
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,Chennai,2024-07-04,07_126,348,,Hanna Jo
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,Chennai,2024-07-04,07_126,348,,Kib Jim
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,Chennai,2024-07-04,07_126,348,,Alice Johnson
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,Chennai,2024-07-04,07_126,348,,Olivia Wright
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,Chennai,2024-07-04,07_126,348,,Peter Scott
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,Chennai,2024-07-04,07_126,348,,Quinn Adams
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,Chennai,2024-07-04,07_126,348,,Rachel Nelson
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,Chennai,2024-07-04,07_126,348,,Samuel Baker
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,Chennai,2024-07-04,07_126,348,,Taylor Carter
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,Chennai,2024-07-04,07_126,348,,Victor Perez
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,Chennai,2024-07-04,07_126,348,,Wendy Roberts
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,Chennai,2024-07-04,07_126,348,Consultant,Xavier Turner
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,Chennai,2024-07-04,07_126,348,,Leah Powell
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,Chennai,2024-07-04,07_126,348,,Naomi Patterson
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,Chennai,2024-07-04,07_126,348,,Paige Flores
18-07-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,348,Chennai,2024-07-04,07_126,348,,Ging John
28-07-2024 00:00,Savannah Taylor,1870,Senior Data Scientist,edgeCore.ai,Savannah.Taylor@xyz.com,5,2000,2080,Chennai,2024-07-11,07_2,2080,1870,Savannah Taylor
28-07-2024 00:00,Savannah Taylor,1870,Senior Data Scientist,edgeCore.ai,Savannah.Taylor@xyz.com,5,2000,2080,Chennai,2024-07-11,07_2,2080,2019,Emery Reed
28-07-2024 00:00,Savannah Taylor,1870,Senior Data Scientist,edgeCore.ai,Savannah.Taylor@xyz.com,5,2000,2080,Chennai,2024-07-11,07_2,2080,,
28-07-2024 00:00,Savannah Taylor,1870,Senior Data Scientist,edgeCore.ai,Savannah.Taylor@xyz.com,5,2000,2080,Chennai,2024-07-11,07_2,2080,,
28-07-2024 00:00,Savannah Taylor,1870,Senior Data Scientist,edgeCore.ai,Savannah.Taylor@xyz.com,5,2000,2080,Chennai,2024-07-11,07_2,2080,2065,Kaitlyn Long
28-07-2024 00:00,Savannah Taylor,1870,Senior Data Scientist,edgeCore.ai,Savannah.Taylor@xyz.com,5,2000,2080,Chennai,2024-07-11,07_2,2080,2068,Nia Thomas
16-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4345,Bangalore,2024-07-09,07_138,4345,1957,Luca Allen
16-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4345,Bangalore,2024-07-09,07_138,4345,2024,Graham Roberts
16-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4345,Bangalore,2024-07-09,07_138,4345,2017,Miles Martinez
16-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4345,Bangalore,2024-07-09,07_138,4345,2058,Brooke Reed
16-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4345,Bangalore,2024-07-09,07_138,4345,2022,Levi Stewart
16-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4345,Bangalore,2024-07-09,07_138,4345,1947,Reagan Sullivan
16-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4345,Bangalore,2024-07-09,07_138,4345,1987,Sadie Cameron
16-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4345,Bangalore,2024-07-09,07_138,4345,2002,Adam James
16-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4345,Bangalore,2024-07-09,07_138,4345,1973,Charlotte Ross
16-07-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,11,4400,4345,Bangalore,2024-07-09,07_138,4345,2096,Alvin Johnson
15-07-2024 00:00,Jonah Hughes,2089,Data Scientist,o9,Jonah.Hughes@xyz.com,1,400,368,Chennai,2024-07-11,07_159,368,2089,Jonah Hughes
16-07-2024 00:00,Aiden Harrington,2023,Data Scientist,Verite,Aiden.Harrington@xyz.com,1,400,357,Chennai,2024-07-02,07_104,357,2023,Aiden Harrington
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,1935,Tobin Green
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,2053,Vivian Mitchell
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,2062,Leo Freeman
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,2068,Nia Thomas
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,,Autumn Hughes
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,D777,Jonah Baker
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,,Jack Bran
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,,Hanna Jo
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,,Kib Jim
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,,Alice Johnson
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,,Olivia Wright
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,,Peter Scott
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,,Quinn Adams
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,,Rachel Nelson
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,,Samuel Baker
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,,Taylor Carter
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,,Victor Perez
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,,Wendy Roberts
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,Consultant,Xavier Turner
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,,Leah Powell
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,,Naomi Patterson
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,,Paige Flores
25-07-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,12,4800,4835,Chennai,2024-07-04,07_12,4835,,Ging John
